Houston,"current weather in Houston: moderate rain, 78°F 88% humidity, wind 19mph, pressure 1008mb",62,Macgregor,0825,20,,0
NJS4EVER,#FBF A photo from exactly a year ago at our friends' wedding 💒That was such a lovely event… https://t.co/MFHlddM9W1,23,Midtown,0825,20,,0
EqualityPrius,Ready for #HurricaneHarvey to reach the #BayouCity with a ton of canned food and a stocked #bar.… https://t.co/2WOX8SzHEH,40,Sharpstown,0825,20,food,1
Zoes_Careers,"Zoes Kitchen #Trabajo: Cook ( #Houston, TX ) https://t.co/3bNu9LFTJs #empleo #nowhiring #Hospitalidad #Contratar",40,Sharpstown,0825,20,,0
JBsOutlawSaloon,Are you ready to ride ? Come on down and check out the newest attraction at Johnny B's !!!… https://t.co/UrkE6TQaxR,5,Eldridge / West Oaks,0825,20,,0
niyifatogun,Houston Stand Up! Sean Tizzle Live in Concert  At the World Famous  OpenBar Houston  on Sept… https://t.co/sVi1JQTeZ8,30,Downtown,0825,20,,0
outreachgoddess,Officially evacuated with kdutchess76 in beautiful Humble Texas! #hurricaneharvey #evacuee… https://t.co/Q1WsGH2sfR,30,Downtown,0825,20,,0
GTxJaws713,"In all seriousness, I hope everyone is safe with their families right now. Whether or not you… https://t.co/ZHuYSJrtpI",2,Greater Uptown,0825,20,safe family,2
fitbunz_kam,jussss chillin waiting for hurricane Harvey ⛈putting together workout clips 🤗😅  • External… https://t.co/35k6Zoh8ip,2,Greater Uptown,0825,20,,0
Hightimes_84,Everybody be safe in this weather #HurricaneHarvey #HoustonTx @… https://t.co/SvCTCpcrBy,81,Greater Eastwood,0825,20,safe,1
bzygo,"Just posted a photo @ Alief, Houston https://t.co/NWHP8ncIht",1,Fourth Ward,0825,20,,0
bzygo,"Don't Mess With Texas @ Alief, Houston https://t.co/WDoF2nwRs7",73,Clear Lake,0825,20,,0
Mastermind171,Thank you @beerslookingatu rhoop #craftnotcrap @NoLabelBrewCo eurekaheights @realalebrewing… https://t.co/aQ1CsDJq8m,47,Trinity / Houston Gardens,0825,20,,0
Jaz_Wilson,Drinking a XXV by @NobleBrewerBeer @ Sarah's Treehouse — https://t.co/iZiP8NVotH,1,Fourth Ward,0825,20,,0
gopgirl1,....the calm before the storm. Stay safe everyone. This one just might hurt. #Texas #harvey Not… https://t.co/kWPqVEdBjs,37,Greater Heights,0825,20,safe,1
TexasDevin,"Rocky will ride out this hurricane in his shark. @ Westside, Houston, Texas https://t.co/zWrV9jnEmS",34,Greater Fifth Ward,0825,20,,0
Millk_ChocoLate,"Just posted a photo @ Houston, Texas https://t.co/2DMeHB7xEn",52,Medical Center Area,0825,20,,0
JasonO27,@JasonO27 📸 featuring  bombspinchick  bombspinchick  bombassfitchick's F45 Magnolia Preview… https://t.co/JeTjymozkX,85,Magnolia Park,0825,20,,0
djwildhairr,"🌪🌫🌊⛈ #HurricaneHarvey2017 😂🤣😂 @ Houston, Texas https://t.co/KSJQPvx698",71,Alief,0825,20,,0
boydfineart,"""Healing comes when we choose to walk away from darkness and move… https://t.co/UpjKeWxZNg",23,Midtown,0825,20,,0
natescott13,"LOVE UNCONDITIONAL 😍 #NickJr. @ Northeast Houston, Houston, Texas https://t.co/cMyD3ZMZOW",30,Downtown,0825,20,,0
KaboomBooks,"We will be open tomorrow , walk or float on down - @ Kaboom Books https://t.co/9IfpTixixV",30,Downtown,0825,20,,0
Zoes_Careers,"Kitchen Leader ( #Houston, TX ) https://t.co/ymltd0615x #empleo #nowhiring #Hospitalidad #Trabajo #Trabajos #Contratar",88,Neartown - Montrose,0825,20,,0
thraeryn,"Yo, Harvey, you wanna talk about clouds?! @ The House of T, T, & V https://t.co/kWst7D6PxM",52,Medical Center Area,0825,20,,0
outreachgoddess,When evacuating coffee must be involved! #coffeesnob #coffeeismytruelove #efyouharvey… https://t.co/mksdFkY30N,21,Greenway / Upper Kirby Area,0825,20,,0
IAmRoyalBum,It's coming.   #RoyalBum #Streetwear #Fashion #Repost #Winter #HypeBeast #SneakerHead #Urban… https://t.co/aOWkbT9SrN,30,Downtown,0825,20,,0
DoBianchi,"Via @nasa @ Houston, Texas https://t.co/vdnNcloRc6",30,Downtown,0825,20,,0
PhotoTend,#hurricaneharvey is coming. @ Elder Street Artists Lofts https://t.co/qmstQE9Fm8,6,Washington Avenue Coalition / Memorial Park,0825,20,,0
WinkWestwood,Thought this was Chris for a second https://t.co/f5lyw8bEGT,1,Fourth Ward,0825,20,,0
JonAgCM,Drizzling The Sauce Like I'm #HurricaneHarvey   ... Just #FollowTheSmell🙏💦🍜🔥💯 TO 🔥3822 Old… https://t.co/6XcpB4uhNR,30,Downtown,0825,20,,0
TheZWhite,"Internet I am done with you!!! #HurricaneHarvey @ Westside, Houston,… https://t.co/xay2zg8X4f",22,Mid West,0825,21,,0
FutbolPts,"@jbalvin  #hurricaneharvey #survivormusic @ Houston, Texas https://t.co/9wGJ8nBvHe",52,Medical Center Area,0825,21,,0
MsIndependentGP,MsIndependent is so excited to have @itspamdel blogger Pam participating as one of the… https://t.co/bkXg6KdBXp,30,Downtown,0825,21,,0
Daytimejobs,"See our latest #Houston, TX #job and click to apply: Server - https://t.co/NAMezGiR7Y #milspouse #workingmoms #CustomerService #Hiring",52,Medical Center Area,0825,21,,0
J_shadesyou,SHOP https://t.co/XrDxgFwjXE 💋 . . . CLICK THE LINK IN MY BIO👓GET YOUR #JSHADES FOR THE END OF THE… https://t.co/BTN6kSJU6e,30,Downtown,0825,21,,0
McQua,LOOKING FOR MAIN & SUB PROMOTERS 😳 Just A Sneak Peek Of Our Impeccable #Venue... @plaehouston… https://t.co/lrDA5tyyJz,62,Macgregor,0825,21,,0
McQua,LOOKING FOR MAIN & SUB PROMOTERS 😳 Just A Sneak Peek Of Our Impeccable #Venue... @plaehouston… https://t.co/hilcFNezTW,88,Neartown - Montrose,0825,21,,0
J_shadesyou,SHOP https://t.co/XrDxgFwjXE 💋 . . . CLICK THE LINK IN MY BIO👓GET YOUR #JSHADES FOR THE END OF THE… https://t.co/UwqzfLytes,30,Downtown,0825,21,,0
TotalTrafficHOU,"Accident blocks 2 right lanes. in #WestSide on I-10 Katy Fwy Inbound at Park Ten, stop and go traffic back to Barker Cypress #traffic",71,Alief,0825,21,,0
McQua,We're still looking for the best of the best in the #nightlife scene. If you have top-notch… https://t.co/kKe6sf6cWE,22,Mid West,0825,21,,0
wheresmuffy,Reality check. 🌧 #houston #texas #weather #hurricaneharvey @ Third… https://t.co/s4wpscgVmR,14,Iah / Airport Area,0825,21,,0
mlweldon5,And he bought me flowers to say he was sorry☺️ very sweet! Purple is… https://t.co/ClcOOpz7Ga,30,Downtown,0825,21,,0
Jessegreene_,Money to burn 🔥#jessegreene #jessegreenephotography #mode #model #femmemode #selectedfemme… https://t.co/CgOvLXq9WG,52,Medical Center Area,0825,21,money,1
uglybennyco,Butterfly Effect @trvisxx @Epic_Records @murdabeatz_ Artwork by @uglybennyco #UBCO… https://t.co/t939G56gAn,46,Central Northwest,0825,21,,0
RaneemShalhoub,"I'm at Camden Vanderbilt Apartments - @camdenliving in Houston, TX https://t.co/W0ZkSqDQ1S",5,Eldridge / West Oaks,0825,21,,0
andramorrell,Be safe Houston. . . . . #collectivecreativelabs #ilovehtx #thecity #photography #film… https://t.co/0N2NF598Zn,67,Central Southwest,0825,21,safe,1
HardBodyGeekcj,No days off! Jump rope HIT for today 🙌🏾🙌🏾 @ Infinity Personal Training https://t.co/sm0Je2QAE3,30,Downtown,0825,21,,0
mirchanceyart,Yiny beobii~ (nsfw) https://t.co/6rHZ1h9lzj,2,Greater Uptown,0825,21,,0
EmpireBarbers,In the meantime ... We know a lot of y'all are going through the struggle ! Haha eat up!… https://t.co/cNeezBFmNl,1,Fourth Ward,0825,21,,0
oremorf,Me and #Frankie waiting for #Harvey to get his shit together and do what its gone do... @ The… https://t.co/vW7glHf5y5,30,Downtown,0825,21,,0
prncpls_mike,When horsepower ruled. 2001. With Scott and legend Professor Judd Massingill @samtechedu @… https://t.co/mNtpa1VW28,2,Greater Uptown,0825,21,,0
_ClutchCity,"I'll be surprised if its good.. probly just be like ""it's aight"" regardless 😂",62,Macgregor,0825,21,,0
melissaapw,We've had transformers out.  Teaching him about hand cranked… https://t.co/v1ZkKqXg8S,84,Meyerland Area,0825,21,,0
SenatorJD,"Just posted a video @ Willowlake, Houston, Texas https://t.co/BxmljX04ML",52,Medical Center Area,0825,21,,0
panthersquad,"Just posted a photo @ Meyerland, Houston https://t.co/uRAIhcexX9",40,Sharpstown,0825,21,,0
Lett14,#wheremynerdsat @Jrod77020 #bored #myfridaynight #houstontx… https://t.co/hqp0HHCvnB,30,Downtown,0825,21,,0
globalAds2016,"#igottago #igotstogo 😂😂😂😂#hurricaneharvey #harvey #hurricaneharvey2017 @ Houston, Texas https://t.co/2ISzeU7VXs",1,Fourth Ward,0825,21,,0
WinkWestwood,Gonna hit you before it hit me lol https://t.co/shN2JTt8Pu,52,Medical Center Area,0825,21,,0
Daytimejobs,"Cook ( #Houston, TX ) https://t.co/SJsrx3IFPK #restaurante #CasualDining #Trabajo #Trabajos #Contratar #CareerArc",1,Fourth Ward,0825,21,,0
Work4Varian,"We're #hiring! Read about our latest #job opening here: Field Service Rep I HW - https://t.co/VzkFm7SaW1 #CustomerService #Houston, TX",1,Fourth Ward,0825,21,service,1
greenwaybarista,Epic pre flood dinner @underbellyhou. Totally worth getting wet. Thanks chefs. #houston @… https://t.co/iSnqS5YaI3,30,Downtown,0825,21,flood,1
mua_rosie,"Gorgeous hair with #longlayers, #highlights #redhighlights #brownhair @mua_rosie by @mua_rosie… https://t.co/0H1UykvhTv",30,Downtown,0825,21,,0
carlita_htx,Hunkerin down! #harvey #houwx @ Conservatory https://t.co/btAEJzkzgi,30,Downtown,0825,21,,0
WinkWestwood,👀 RT @oneshadowlove: Cmonnnnn Titty  https://t.co/3vjs6Nw94c,42,Westbury,0825,21,,0
OmarSpluga,"#memeandme 😍 @ Houston, Texas https://t.co/aa7Y9W1ylr",73,Clear Lake,0825,21,,0
Javier_muser,"Aquélla noche no solo me salvaste la vida, me diste la esperanza de… https://t.co/l4K0qTUbhF",52,Medical Center Area,0825,21,,0
WinkWestwood,Eh they did break one last yr lol RT @Mike_Mizzle32: Madden curse starting early!!! https://t.co/F6kLvOJhq2,1,Fourth Ward,0825,21,,0
BurnsMcDCareers,"We're #hiring! Click to apply: Senior Pipeline Engineer - https://t.co/gucPctKLE2 #BMcDCareers #engineering #Houston, TX #Job #Jobs",30,Downtown,0825,21,,0
BLifeBriargrove,"6411 Bayou Glen Rd #6411, Houston, TX 77057, $158,400 2 beds, 1 bath https://t.co/DRxWRujGLZ",70,Westchase,0825,21,,0
mesiahsworld,With all this rain and bad weather let's drop some #PositiveOverNegative music with… https://t.co/Y5FVVEgHCp,46,Central Northwest,0825,21,,0
BLifeDTHouston,A Message from the Mayor of Tomball https://t.co/HoPGFGyHqC,30,Downtown,0825,21,,0
BLifeDTHouston,UPDATE: Hurricane Harvey Increases to Category 4 https://t.co/RhtgMg38fn,30,Downtown,0825,21,,0
EastHoustonBL,"Some hospitals close facilities, move patients ahead of Harvey https://t.co/Yo09NV2FOs",25,Memorial,0825,21,,0
Dannyboy1112,"Just posted a photo @ Westside, Houston, Texas https://t.co/64BdIlapp0",1,Fourth Ward,0825,21,,0
BLifeHumble,"17347 Cricket Mill Dr, Humble, TX 77346, $305,000 6 beds, 4 baths https://t.co/sSBiqZShn7",30,Downtown,0825,21,,0
AngeliKaChiChi,"Harvey-I may be scared, but I'm ready for you 🌧💦☔️ #scardycat . . #harvey || #htx ||… https://t.co/s0f9dchexs",78,University Place,0825,21,,0
MaryGra97503559,Praying for those who are affected by Hurricane Harvey. I pray that everyone is safe away from… https://t.co/owlyW7utFa,30,Downtown,0825,21,safe,1
CLdotnet,. Pic of the Day (Wednesday) .. White on White series ... Model: honeyychina Photographer:… https://t.co/qJlGBrMu7W,30,Downtown,0825,21,,0
AREldred,While signs like these on empty shelves of water are the worst I'm seeing where I am north of… https://t.co/iH4yJiopoM,30,Downtown,0825,21,water,1
rodden23,"Latest forecast of the flooding we have been told to expect. Who knows how accurate this is, but… https://t.co/Y4VgWDoTPD",78,University Place,0825,21,,0
lamontg39,"https://t.co/FJJDERjYMg  We aint playing no games. Cable on the go. All you need is androib, box, or… https://t.co/NTTN9mLHKf",1,Fourth Ward,0825,22,need cable,2
mua_rosie,Gorgeous hair #tb #platinumblonde #dancer #waves #layers @mua_rosie by @mua_rosie  #rosiearizpe… https://t.co/163H0gMog9,1,Fourth Ward,0825,22,,0
JohnPalmerArt,"""Equestrian-Escapism No. 9"" 40 x 46 inches on wood. 2011. Featured in the Escapism 2011… https://t.co/zQg3na1m8Q",2,Greater Uptown,0825,22,,0
lamontg39,"https://t.co/FJJDERjYMg  We aint playing no games. Cable on the go. All you need is androib, box, or… https://t.co/H1aG1bp5NV",30,Downtown,0825,22,need cable,2
_ClutchCity,Them uniforms 😳😳,52,Medical Center Area,0825,22,,0
iChooseJared,#Hurricane2017 watch party 2 @ Gringo's Cypress https://t.co/iA7XNbBW2r,14,Iah / Airport Area,0825,22,,0
Trinitymidtown,"Just posted a photo @ Trinity Episcopal Church, Houston https://t.co/kk3oVIfupf",81,Greater Eastwood,0825,22,,0
foodiehouston,Everything at Riel is utterly delicious. #bestofhouston @ Riel Restaurant https://t.co/WNlwInNDog,2,Greater Uptown,0825,22,restaurant,1
TotalTrafficHOU,"Accident.  three right lanes blocked in #NwSide on Hwy 249 Tomball Pkwy Inbound at Perry, stopped traffic back to Cypresswood #traffic",30,Downtown,0825,22,,0
peacelveaggie,As Hurricane Harvey approaches and I lay in bed wondering how much… https://t.co/70hbKa6Mje,40,Sharpstown,0825,22,,0
drjwall,Drinking a Nightmare On 1st Street by @NoLabelBrewCo @ Sith Tavern & Imperial Culinary Academy — https://t.co/Dok3Y2Kba7,82,Spring Branch West,0825,22,,0
MedcorJobs,"See our latest #Houston, TX #job and click to apply: Physician Assistant / Nurse Practitioner - https://t.co/86oWNV3mLS #Triage #NP",1,Fourth Ward,0825,22,nurse,1
BirdieSheila,They don't always leave the way they come in...#grandkidsarecrazy… https://t.co/y3JYwwxUXY,1,Fourth Ward,0825,22,,0
kmills006,"#hurricaneharvey domino party 2017 @ Houston, Texas https://t.co/JsFHdndx6y",30,Downtown,0825,22,,0
bookofblee,wow. the #multiplephotos option on #ig #sucks. lol #coffee #antiques @ Rice Brothers Coffee Co. https://t.co/KKZzFNh3Nk,25,Memorial,0825,22,,0
RobCarrasco,#richshouston w/ b.renda64  🌂 #HurricaneHarvey ready ✨ #houston #instagay #instadrag #gay… https://t.co/CRGv9Gk4kJ,52,Medical Center Area,0825,22,,0
sinbreak,I'm at Texas https://t.co/RdkjPIX8Ao,30,Downtown,0825,22,,0
Tj_vdWalt,"Indoor activities while Harvey outside ! #Harvey #Houston #rainfordays @ Northeast Houston,… https://t.co/fEfPHvcpFg",30,Downtown,0825,22,,0
lamontg39,Ive always been for the underdog. @ The Gilbert Marketing Group (Social Media / Mobile Marketing) https://t.co/bRH5lSkeFc,30,Downtown,0825,22,,0
_Coach_J_,"Just posted a photo @ Houston, Texas https://t.co/9rQVlJ5Vnw",30,Downtown,0825,22,,0
rezfreeinc,"Pray for Texas! #harvey @ Houston, Texas https://t.co/LWW9cp7M0V",30,Downtown,0825,22,,0
JanJohnsonPhoto,"Palm tree ornaments. @ Houston, Texas https://t.co/ZnD7Pugc7M",5,Eldridge / West Oaks,0825,22,,0
_Coach_J_,"Just posted a video @ Houston, Texas https://t.co/2YLHolJ4bR",30,Downtown,0825,22,,0
WHBMCareers,"We're #hiring! Read about our latest #job opening here: Support Associate - https://t.co/LgtMS09Eup #Retail #Houston, TX #CareerArc",88,Neartown - Montrose,0825,22,support,1
dannyboygohard,In case the streets get floded safety 1st Had to put the Cars on a Safe Place.. en caso se… https://t.co/i1vIsMPXPK,50,South Main,0825,22,safe car,2
cryswallbaby,"Damn Hurricane Harvey, Hurricane Phil kicked our ass tonight!! I feel 5lbs lighter!! Yeeeesssss… https://t.co/pIT7euSZc2",21,Greenway / Upper Kirby Area,0825,22,,0
JBsOutlawSaloon,Be our guest ! Let Johnny B's Outlaw Saloon host your next birthday party! We'll provide FREE… https://t.co/vTRlFGdEGN,75,Astrodome Area,0825,22,,0
Alist_Muzik_Jay,#Repost dj_staso (get_repost) ・・・ ***Link to Tickets in Bio*** 🚨CONCERT ALERT🚨August 31st!!… https://t.co/yyhay3slXa,52,Medical Center Area,0825,22,,0
burrle5,🌪🌪🌪🌫🌊💦🌊☔️☔️☔️☔️HTX Lord bless us 😳...#gym #gymselfie #fitness #fitness #fitnessmodel #fitlife… https://t.co/ldRi1W9p71,6,Washington Avenue Coalition / Memorial Park,0825,22,,0
MrRossadillo,Hurricane party update! 420 News World Headquarters#2 is ok and tomorrow it might be under water… https://t.co/5EvhDBsuzM,1,Fourth Ward,0825,22,water,1
McQua,Get Ready Sat. Sept. 2nd #Tsu vs #Pvu Official #Labordayweekend After Party + eric_spivey… https://t.co/kBdwy5g3Rw,52,Medical Center Area,0825,23,,0
TotalTrafficHOU,"Accident.  two right lanes blocked in #NwSide on N Sam Houston Tollway EB at Hwy 249, stop and go traffic back to Gessner Rd #traffic",80,Greater Third Ward,0825,23,,0
manuelzabalafan,Dios proteja a toda #Texas uno de los huracanes más fuertes de toda la historia nos golpe hoy… https://t.co/gpr7gnLHY5,30,Downtown,0825,23,,0
WinkWestwood,@StrangeKeith ✊🏽,1,Fourth Ward,0825,23,,0
WinkWestwood,FA or trade? RT @SenorPrepotente: You know what? Bron to Houston might actually make a lil sense,22,Mid West,0825,23,,0
WinkWestwood,Being that everywhere is far af? No thanks RT @JazOuttaControl: Yuck https://t.co/hXJlRzIFgE,55,Northside/Northline,0825,23,,0
FDABRIPTOY,"""@PrinceFrmDaSwat: Checking on my people gotta make sure my family straight""real shit",30,Downtown,0825,23,people family,2
Nummymuffin,"Yes, @soundawakeradio and I have already busted out the #bananarum. #hurricaneharvey… https://t.co/zC5VhzYpmX",30,Downtown,0825,23,,0
WinkWestwood,@StrangeKeith got no choice for now,1,Fourth Ward,0825,23,,0
4play31,Just posted a photo @ Greenspoint @ Arbor Court Apartments https://t.co/a5qJQGlRPj,30,Downtown,0825,23,,0
WinkWestwood,@SenorPrepotente @StrangeKeith https://t.co/uSQ3gqIaOV,21,Greenway / Upper Kirby Area,0825,23,,0
kate_scheele,Sending love and prayers to all my girls in Houston and the Dash… https://t.co/UvXudcFJV7,30,Downtown,0825,23,,0
WinkWestwood,@StrangeKeith I'm on the third floor of my apartment in an area that don't flood I'm straight lol,30,Downtown,0825,23,flood,1
djwildhairr,"@paulwallbaby you missed one! #SlabArk! @ Houston, Texas https://t.co/ctbLL4iTVs",80,Greater Third Ward,0825,23,,0
ChaseStackwells,"Mood: ""I Feel Like Usher When I'm Trappin In The Rain""- Baka Not… https://t.co/VTniZ8xn8N",75,Astrodome Area,0825,23,,0
4play31,Mood(LET'S FROT)🍆💦 #frottage #frot #frotting #frottagefriday… https://t.co/RlD335mBzg,2,Greater Uptown,0825,23,,0
WinkWestwood,🗣STAY THE FUCK OUTTA HOUSTON @RealDonaldTrump @Potus,1,Fourth Ward,0825,23,,0
EqualityPrius,"Hey #HurricaneHarvey, these boys are ready for ya! #gaymovie night. #bffs #squadgoals #popcorn &… https://t.co/JAu6PN2qSl",3,Greater Inwood,0825,23,,0
GwenandPecos,"Nothing gets between me and my beauty rest, not even a hurricane. #hurricaneharvey… https://t.co/YfNNLi19HO",30,Downtown,0825,23,,0
